transaction_amount,user_age,account_age_days,num_transactions_last_24h,is_foreign_transaction,is_high_risk_merchant,device_type,card_present,fraud
32.45,67,2738,5,0,1,desktop,0,0
135.76,63,1172,1,0,1,mobile,1,0
100.1,39,739,1,0,0,mobile,0,0
317.65,28,1375,3,1,0,desktop,0,0
58.79,27,2463,0,0,1,mobile,1,0
8.21,34,982,1,0,0,desktop,0,0
2.32,53,2477,0,0,0,mobile,1,0
210.44,64,2089,2,0,0,mobile,0,0
89.27,43,2953,2,0,0,desktop,1,0
179.13,65,1012,2,1,0,mobile,0,0
32.06,38,2751,1,0,1,mobile,1,0
50.79,30,2127,1,0,1,mobile,1,0
3.67,26,717,1,0,1,mobile,1,0
390.83,28,1808,1,0,0,desktop,1,0
132.27,28,2592,1,0,0,desktop,0,0
324.74,23,1474,0,0,0,desktop,0,0
37.03,18,2522,2,0,0,mobile,1,0
113.44,23,1166,3,0,0,desktop,1,0
136.17,30,2342,2,0,0,mobile,1,0
45.85,39,610,6,1,1,desktop,1,1
226.15,48,2184,2,1,0,desktop,0,0
352.86,39,2532,7,0,0,mobile,1,0
259.39,54,1813,0,0,0,tablet,0,0
161.22,64,1336,2,0,0,desktop,0,0
39.0,44,2862,2,0,0,desktop,0,0
39.69,67,555,4,0,0,desktop,1,0
396.79,69,1656,2,0,0,desktop,0,0
1.24,31,1756,1,0,1,tablet,0,0
151.07,64,46,1,0,0,desktop,0,0
147.0,22,1260,6,0,0,mobile,0,1
116.96,53,1072,3,0,0,desktop,1,0
553.93,49,2246,0,0,0,mobile,1,0
44.85,51,2132,2,0,0,tablet,1,0
49.86,24,543,5,1,0,tablet,1,0
9.87,59,1452,1,0,0,mobile,1,0
70.18,65,2119,2,0,0,desktop,0,0
36.3,27,2568,0,0,0,tablet,0,0
50.48,67,1993,3,0,0,mobile,1,0
215.91,34,2946,1,0,0,mobile,1,0
328.9,47,913,2,0,0,mobile,1,0
24.66,38,1069,2,0,0,desktop,0,0
55.92,30,2341,3,0,0,mobile,1,0
316.79,18,2986,3,0,0,desktop,0,0
7.66,18,812,1,0,0,mobile,0,0
11.63,64,1489,1,0,1,mobile,1,0
21.32,50,1909,1,0,0,mobile,0,0
108.53,55,1574,0,1,0,mobile,0,0
19.57,42,867,5,0,0,mobile,0,0
413.33,43,2428,2,0,0,mobile,0,0
71.03,30,1767,2,0,0,desktop,0,0
83.54,45,2310,2,0,1,mobile,0,0
33.99,50,580,2,0,0,desktop,1,0
76.4,54,2405,1,0,1,mobile,1,0
130.13,58,1443,1,0,0,mobile,1,0
166.92,47,698,1,1,0,mobile,1,0
168.23,66,1977,0,0,1,desktop,0,0
103.5,65,2491,4,0,0,mobile,0,0
281.66,25,726,3,0,0,mobile,1,0
204.06,66,286,2,0,1,tablet,1,0
169.79,64,1892,5,0,1,desktop,0,0
6.87,18,570,4,0,0,mobile,1,0
0.83,29,2888,3,0,1,desktop,1,0
28.66,22,1965,3,0,0,desktop,0,0
130.71,41,1514,2,0,0,desktop,1,0
63.56,23,498,1,0,0,mobile,0,0
61.78,42,1918,4,1,1,mobile,1,0
259.11,18,705,3,0,0,desktop,0,0
271.1,42,1357,2,0,0,mobile,0,0
287.86,18,562,5,0,0,tablet,1,0
45.2,49,1999,3,0,0,mobile,0,0
140.95,59,32,1,0,0,mobile,0,0
38.03,59,43,1,0,0,tablet,1,0
25.38,20,1917,3,0,0,mobile,0,0
24.49,66,1375,0,1,0,mobile,1,0
50.25,36,1846,4,0,0,desktop,1,0
67.45,60,559,1,0,0,mobile,1,0
213.31,46,2318,1,0,0,desktop,1,0
15.33,67,1437,2,0,0,mobile,1,0
159.33,19,943,3,1,0,mobile,0,0
90.97,26,1599,2,0,0,mobile,1,0
40.75,34,1371,2,0,0,desktop,0,0
81.47,63,1929,2,0,0,mobile,0,0
42.79,53,1637,1,0,1,mobile,0,0
108.79,34,2085,1,0,0,desktop,0,0
68.27,66,92,3,0,1,tablet,0,0
21.55,29,1844,0,0,0,desktop,1,0
14.87,37,185,2,0,0,mobile,0,0
94.94,67,728,3,0,0,mobile,0,0
279.24,20,1052,4,0,0,desktop,1,0
50.58,60,1572,5,1,0,desktop,1,0
158.46,67,2420,0,0,0,desktop,1,0
128.99,21,832,2,0,0,tablet,1,0
321.81,34,345,2,0,0,desktop,0,0
206.43,67,1443,1,0,0,mobile,1,0
100.33,54,1220,0,0,0,desktop,0,0
128.41,63,2126,1,0,0,desktop,1,0
274.39,59,167,3,1,0,desktop,1,0
61.2,32,264,1,0,1,tablet,1,0
47.48,50,1496,2,0,0,mobile,1,0
1.3,33,1232,0,0,0,desktop,1,0
210.22,28,2772,2,0,0,mobile,1,0
193.72,37,1287,4,0,0,mobile,1,0
13.24,55,1530,1,0,0,mobile,0,0
103.21,41,1809,2,0,0,tablet,1,0
74.83,33,2560,2,0,0,tablet,0,0
15.16,47,1878,1,0,1,desktop,1,0
472.9,51,1750,4,0,0,mobile,1,0
29.0,18,1910,1,0,0,mobile,0,0
8.35,41,2624,1,0,1,desktop,1,0
108.42,41,2770,1,0,0,mobile,1,0
161.13,26,1336,3,0,1,mobile,1,0
3.96,39,1198,3,0,0,desktop,0,0
129.01,29,2479,3,0,0,mobile,1,0
91.19,34,768,4,0,0,mobile,1,0
13.08,42,2511,2,0,0,mobile,1,0
22.73,45,101,3,0,1,tablet,1,0
100.71,32,1733,0,0,0,desktop,1,0
42.18,47,1920,2,0,0,tablet,0,0
334.29,68,2292,1,0,0,desktop,1,0
204.94,44,1372,1,0,0,mobile,1,0
493.02,39,105,0,1,0,tablet,1,0
36.08,27,694,1,0,0,mobile,1,0
419.69,48,1691,2,0,1,mobile,1,0
67.71,44,1311,4,1,0,mobile,1,0
51.24,29,1071,5,0,0,desktop,0,0
6.2,63,1067,1,0,0,tablet,0,0
6.51,48,818,2,0,0,mobile,1,0
141.32,49,2269,2,0,0,mobile,0,0
73.48,49,1537,2,0,0,desktop,0,0
30.82,58,2192,0,0,0,mobile,1,0
114.22,62,890,3,0,0,desktop,1,0
34.98,52,1878,2,0,0,mobile,1,0
103.43,63,1874,1,0,0,mobile,1,0
53.41,38,790,4,0,0,mobile,0,0
208.17,27,553,0,0,0,mobile,0,0
206.24,33,844,4,0,0,desktop,1,0
77.86,24,659,4,0,0,tablet,1,0
51.85,21,2885,1,1,1,mobile,1,0
54.04,44,1019,1,0,0,desktop,0,0
196.61,69,1954,1,0,0,desktop,1,0
47.73,42,1191,4,0,0,mobile,1,0
28.14,48,751,0,0,0,mobile,0,0
10.62,28,2297,2,0,0,desktop,0,0
75.44,65,775,2,0,0,mobile,1,0
78.96,37,2812,2,0,0,mobile,0,0
220.59,53,1381,4,0,0,tablet,1,0
30.01,34,692,4,0,0,desktop,0,0
57.56,62,2868,4,0,0,mobile,0,0
198.29,28,719,2,0,0,mobile,0,0
208.22,47,234,4,0,0,mobile,0,0
58.26,52,2072,3,0,1,mobile,0,0
73.75,58,1405,2,0,0,mobile,1,0
43.37,55,1006,4,0,0,mobile,0,0
323.57,39,1370,2,0,0,mobile,1,0
15.16,60,1402,2,1,0,desktop,1,0
325.72,65,2570,1,0,0,mobile,0,0
138.19,68,2065,2,0,0,mobile,0,0
91.0,44,2293,0,0,0,mobile,1,0
3.98,54,2766,2,0,0,mobile,0,0
77.46,63,2818,1,0,0,mobile,1,0
62.86,66,717,1,1,0,mobile,1,0
21.1,52,1563,3,0,0,mobile,0,0
128.2,21,1712,3,0,0,mobile,1,0
425.48,33,1226,2,0,0,desktop,1,0
99.12,33,1272,3,0,0,mobile,0,0
150.53,38,2166,2,0,0,mobile,0,0
8.51,43,9,2,0,1,mobile,1,0
64.89,53,598,1,1,0,tablet,1,0
14.84,36,23,2,0,1,tablet,0,0
113.86,34,1991,0,1,0,mobile,0,0
334.61,62,2288,1,0,0,mobile,0,0
130.09,43,1609,2,1,0,mobile,0,0
9.59,39,2075,1,0,0,mobile,0,0
52.56,45,1105,1,0,0,mobile,0,0
96.0,18,2247,3,0,0,mobile,1,0
61.94,61,2823,3,0,0,mobile,1,0
215.24,53,92,3,0,0,mobile,1,0
202.27,60,851,2,0,0,mobile,1,0
113.56,54,1983,4,0,0,tablet,0,0
56.1,19,1108,2,0,0,mobile,0,0
35.38,34,300,2,0,0,desktop,1,0
13.43,57,2344,1,0,0,mobile,1,0
52.6,55,2695,1,0,0,mobile,1,0
63.96,38,1478,1,0,1,desktop,0,0
135.18,26,1305,1,0,0,mobile,1,0
128.81,30,1001,1,0,1,mobile,0,0
8.72,28,1083,3,1,0,mobile,1,0
60.35,33,2957,2,0,1,mobile,0,0
24.07,33,2919,0,0,0,mobile,1,0
20.47,19,1366,2,0,1,mobile,0,0
210.75,59,2801,1,0,0,mobile,1,0
5.14,61,2390,2,0,0,mobile,1,0
65.2,25,2110,2,0,0,mobile,1,0
22.1,60,776,4,0,0,mobile,1,0
253.76,59,2673,5,0,0,desktop,0,0
97.71,30,1453,1,0,0,mobile,1,0
31.58,34,1682,0,0,1,desktop,1,0
83.76,56,1752,1,0,0,tablet,0,0
157.78,41,2304,4,0,0,mobile,1,0
380.75,20,2876,2,0,0,mobile,0,0
29.88,47,1852,1,0,0,mobile,1,0
260.78,69,1898,1,1,0,mobile,1,0
326.73,30,1730,4,0,0,desktop,1,0
297.83,36,1328,2,1,1,mobile,0,0
121.08,24,615,1,1,0,mobile,1,0
119.25,26,245,2,0,0,mobile,0,0
61.94,36,757,2,0,0,desktop,1,0
167.51,62,824,5,0,0,mobile,1,0
90.93,57,2828,3,0,0,desktop,1,0
135.78,39,2780,4,0,0,desktop,1,0
67.13,35,1847,1,0,0,mobile,1,0
157.79,40,1436,2,0,0,mobile,1,0
208.79,19,2926,2,0,0,mobile,1,0
19.0,67,1241,0,0,0,mobile,0,0
214.72,67,516,1,0,0,desktop,0,0
93.26,28,474,0,0,0,mobile,1,0
223.46,48,36,3,0,0,mobile,1,0
67.73,50,1411,3,0,0,mobile,1,0
57.18,31,1793,1,0,0,mobile,1,0
295.9,33,1735,0,0,1,mobile,1,0
34.71,28,830,1,0,0,mobile,1,0
223.11,50,1093,2,1,0,mobile,0,0
79.4,24,2414,1,0,0,mobile,0,0
86.61,48,1186,0,0,1,mobile,0,0
44.26,65,1763,2,0,0,mobile,1,0
102.13,63,945,5,0,0,mobile,0,0
47.2,64,1512,0,0,0,mobile,1,0
4.81,31,431,2,0,0,mobile,0,0
38.09,45,2023,3,0,0,mobile,0,0
0.77,60,859,2,0,0,mobile,1,0
459.96,33,230,2,1,0,mobile,0,1
404.88,36,2418,2,0,0,mobile,1,0
60.33,34,178,2,0,0,mobile,1,0
156.4,43,1434,3,0,0,mobile,1,0
50.92,23,2616,1,1,1,mobile,1,0
133.44,60,1614,6,0,1,mobile,1,0
196.44,66,2841,2,0,0,mobile,0,0
351.94,26,1764,4,0,0,desktop,1,0
61.34,67,2948,1,0,1,mobile,0,0
183.51,34,1775,2,0,0,mobile,0,0
37.1,48,975,1,0,0,mobile,0,0
556.68,29,82,2,0,1,mobile,1,0
3.13,40,846,1,0,0,mobile,1,0
111.02,22,2810,7,0,0,mobile,1,0
129.28,60,1217,2,0,0,mobile,1,0
139.79,53,618,0,0,1,desktop,0,0
15.39,53,2264,1,0,0,mobile,1,0
334.7,20,2338,4,0,0,tablet,1,0
23.99,41,445,3,0,0,desktop,0,0
116.98,34,923,0,0,0,desktop,0,0
30.23,56,2600,1,0,0,desktop,1,0
44.04,43,193,0,0,0,mobile,1,0
94.88,21,1663,3,0,0,mobile,1,0
64.79,62,289,3,0,0,mobile,1,0
20.95,29,2631,2,0,0,mobile,0,0
22.5,18,1168,0,0,0,mobile,0,0
64.98,38,1431,2,0,0,desktop,1,0
169.9,36,1835,3,0,0,mobile,0,0
273.89,38,2905,1,0,0,mobile,0,0
10.55,69,1971,3,0,0,desktop,1,0
59.93,35,2829,4,1,0,mobile,1,0
12.68,60,896,4,0,0,mobile,1,0
2.01,69,920,3,0,0,mobile,1,0
130.07,20,2612,3,0,0,desktop,1,0
110.69,66,2035,1,0,0,mobile,0,0
21.35,61,1553,2,0,0,desktop,1,0
31.96,49,1701,1,0,0,mobile,1,0
2.88,27,2061,2,0,0,tablet,0,0
216.18,57,1726,4,0,0,mobile,1,0
441.19,32,2388,0,0,0,desktop,1,1
17.47,22,2913,2,0,0,tablet,1,0
31.59,21,1898,2,0,0,mobile,1,0
243.37,45,1800,3,0,0,mobile,1,0
313.2,69,312,1,0,0,mobile,1,0
65.29,68,2781,1,0,0,mobile,1,0
6.23,21,1128,4,0,1,desktop,1,0
4.82,32,339,5,0,0,mobile,1,0
102.38,34,2348,2,0,0,tablet,1,0
59.89,61,359,1,0,0,desktop,1,0
3.49,20,2217,2,0,0,mobile,1,0
105.03,27,1173,3,1,1,mobile,0,0
1.36,64,2809,2,0,0,mobile,1,0
185.79,59,768,4,1,0,mobile,0,0
43.91,40,2090,3,0,0,mobile,1,0
4.93,35,202,3,0,0,mobile,0,0
106.51,18,1693,2,1,0,tablet,1,0
60.84,52,464,4,0,0,mobile,1,0
437.04,48,449,4,0,0,mobile,1,0
94.28,61,913,2,0,0,mobile,1,0
38.63,18,798,2,0,0,desktop,1,0
148.31,20,794,0,0,0,mobile,1,0
38.01,20,437,1,0,0,mobile,0,0
281.51,54,1917,2,0,0,tablet,0,0
56.35,36,1774,1,0,0,desktop,1,0
95.79,46,531,4,0,0,desktop,1,0
6.23,42,565,0,0,0,tablet,1,0
66.64,50,1621,2,1,0,mobile,1,0
214.31,53,1297,2,0,0,desktop,1,0
196.57,46,2920,4,0,0,mobile,1,0
30.48,43,213,1,0,0,mobile,0,0
30.75,21,949,4,0,0,tablet,0,0
203.99,66,1128,2,0,0,mobile,0,0
319.8,31,192,3,1,0,mobile,1,0
12.03,67,1404,2,0,0,mobile,0,0
71.75,44,1991,1,0,0,mobile,1,0
49.4,50,1105,1,1,0,mobile,1,0
245.46,39,705,4,1,0,desktop,0,0
10.47,65,549,2,0,0,tablet,0,0
28.46,20,1862,1,0,0,mobile,1,0
167.55,40,154,3,0,0,desktop,0,0
6.32,38,1666,3,0,0,mobile,1,0
81.4,58,571,0,0,0,mobile,1,0
70.03,40,1785,5,0,0,desktop,1,0
48.85,21,2288,0,0,0,desktop,1,0
60.22,38,2422,5,0,0,mobile,0,0
90.59,54,805,1,0,0,mobile,0,0
21.12,60,799,2,1,0,mobile,1,0
101.83,48,611,4,0,1,tablet,0,0
196.44,38,2736,1,0,0,mobile,0,0
171.33,43,2822,1,0,1,mobile,1,0
20.05,58,1807,2,0,0,desktop,0,0
19.4,52,143,5,1,0,mobile,0,0
37.47,55,272,3,0,0,tablet,1,0
53.76,41,1556,4,0,0,tablet,0,0
63.0,28,2474,1,1,0,mobile,1,0
136.62,58,2094,1,1,0,mobile,1,0
7.0,46,2143,6,0,0,mobile,1,0
4.23,64,2112,1,0,0,tablet,0,0
59.69,20,2461,1,0,1,mobile,1,0
143.35,18,459,2,0,0,desktop,0,0
25.8,69,1739,2,1,0,mobile,1,0
123.1,36,1433,2,0,0,mobile,1,0
36.1,63,2518,1,0,0,mobile,1,0
260.68,66,2858,6,0,0,mobile,0,0
271.25,39,506,2,0,0,mobile,0,0
42.34,31,1710,1,0,0,mobile,1,0
31.36,66,1097,1,0,0,mobile,1,0
63.58,31,84,4,0,0,mobile,1,0
33.02,61,59,2,1,1,mobile,1,1
133.91,33,1045,1,0,0,mobile,0,0
209.89,50,1482,0,0,0,mobile,0,0
134.17,30,2966,1,0,1,mobile,1,0
208.71,55,2205,1,0,0,desktop,1,0
60.7,66,1353,2,0,0,mobile,0,0
20.4,29,1597,4,0,0,tablet,1,0
160.71,68,576,1,0,0,mobile,0,0
53.64,55,2885,3,0,0,desktop,0,0
133.5,56,680,2,0,0,mobile,1,0
37.87,50,203,2,0,0,mobile,0,0
10.17,50,1130,4,0,0,mobile,0,0
588.46,46,318,1,0,0,mobile,1,0
20.38,22,1206,1,0,0,mobile,1,0
535.03,23,1639,2,0,0,desktop,0,0
454.14,48,1797,2,0,0,mobile,0,0
189.48,33,406,3,0,0,mobile,1,0
129.25,48,2997,1,0,0,desktop,0,0
103.48,42,2543,3,0,0,mobile,0,0
241.28,65,679,1,0,0,mobile,0,0
41.0,63,1271,1,0,0,mobile,0,0
75.66,50,1890,3,0,0,mobile,1,0
115.92,30,1548,2,0,0,mobile,1,0
63.56,69,1644,5,0,0,mobile,1,0
66.93,27,1360,0,0,1,mobile,1,0
48.11,41,1446,6,0,0,mobile,1,0
99.68,27,835,1,0,0,mobile,0,0
228.11,58,2242,2,1,1,tablet,1,0
27.01,48,2356,4,0,0,tablet,1,0
326.96,30,1669,3,0,0,mobile,0,0
140.19,20,1931,3,0,0,mobile,1,0
207.98,67,2554,1,0,0,mobile,1,0
97.48,69,281,2,0,0,mobile,1,0
181.43,51,2723,4,0,0,mobile,0,0
1.96,66,1814,0,0,0,mobile,0,0
204.7,45,933,2,0,0,mobile,0,0
4.92,36,2763,2,0,0,desktop,0,0
264.78,40,608,1,1,0,desktop,1,0
578.84,62,483,1,0,0,tablet,0,0
41.79,49,1247,4,1,0,mobile,1,0
28.34,30,1773,3,0,0,desktop,0,0
173.97,50,2165,4,0,0,mobile,1,0
35.01,51,192,2,1,0,mobile,1,0
240.8,50,2836,3,0,0,desktop,1,0
13.02,22,2666,2,0,0,tablet,1,0
16.15,20,2018,3,0,0,desktop,0,0
464.46,24,2564,3,0,0,mobile,0,0
134.44,41,307,0,1,1,mobile,1,0
225.19,39,532,1,0,0,desktop,1,0
47.05,62,122,3,0,0,desktop,1,0
135.42,40,2697,2,0,0,desktop,1,0
108.24,47,592,1,0,0,mobile,1,0
110.9,35,2918,1,0,0,mobile,1,0
137.69,49,1476,1,0,1,mobile,1,0
102.78,24,59,2,0,0,tablet,0,0
67.26,50,2349,3,0,0,mobile,0,0
38.74,22,2601,1,0,1,mobile,1,0
175.62,66,1574,0,0,0,desktop,1,0
30.78,45,1141,1,0,0,mobile,1,0
141.46,25,1811,1,0,0,desktop,1,0
31.88,32,1806,1,0,0,desktop,0,0
117.81,69,399,2,0,0,mobile,1,0
164.96,21,2563,1,0,0,mobile,0,0
29.62,51,2853,3,0,0,desktop,1,0
7.42,22,2546,0,0,1,mobile,1,0
16.85,50,942,7,0,0,mobile,1,0
111.77,22,528,2,0,0,mobile,0,0
227.21,55,2446,1,0,0,mobile,1,0
5.52,51,1775,3,0,1,mobile,0,0
158.98,43,1422,1,1,0,mobile,0,0
50.1,18,1670,2,0,0,mobile,1,0
78.13,21,1551,0,1,0,mobile,1,0
317.17,56,436,3,0,0,mobile,0,0
48.41,43,840,2,0,0,mobile,1,0
75.13,50,360,4,0,0,desktop,1,0
1.65,50,1153,0,0,0,mobile,1,0
10.21,25,864,3,0,0,tablet,1,0
35.9,37,2682,1,0,0,mobile,1,0
3.39,33,1651,2,0,0,mobile,1,0
119.76,38,1733,1,0,1,desktop,1,0
66.7,62,1246,2,0,0,mobile,1,0
95.33,43,2262,3,0,0,mobile,1,0
23.03,40,916,3,0,0,mobile,1,0
42.11,35,2640,4,0,0,mobile,0,0
130.81,48,1799,1,0,0,mobile,0,0
403.33,69,2183,2,0,0,mobile,1,0
6.21,59,2802,2,1,1,mobile,1,0
265.29,29,386,2,0,0,desktop,1,0
103.21,18,1327,1,0,0,desktop,1,0
99.59,59,1806,3,0,0,mobile,0,0
83.24,26,1586,2,0,0,desktop,1,0
8.63,20,1213,3,0,0,mobile,1,0
11.3,68,1550,1,0,0,mobile,1,0
110.23,43,389,0,1,0,desktop,0,0
50.04,26,2792,1,0,0,mobile,1,0
299.06,59,704,0,0,1,mobile,1,0
62.62,68,2973,3,1,0,mobile,1,0
18.56,33,1739,3,0,0,mobile,1,0
150.51,41,2821,1,0,0,mobile,0,0
41.67,67,864,1,0,1,desktop,1,0
89.45,31,1060,1,0,0,mobile,1,0
143.61,20,79,1,0,1,mobile,1,1
276.63,51,1299,2,0,0,mobile,1,0
188.54,50,1302,0,0,0,desktop,1,0
135.38,67,674,1,0,0,mobile,0,0
136.59,41,2360,4,0,0,mobile,0,0
350.09,26,204,1,0,0,desktop,1,0
42.09,30,985,4,0,1,mobile,1,0
0.13,19,1976,1,0,0,mobile,0,0
38.09,24,17,1,1,0,mobile,1,1
29.49,65,476,1,0,0,mobile,0,0
130.11,38,1017,1,0,0,mobile,0,0
120.52,36,210,1,1,0,mobile,0,0
108.01,42,499,0,0,0,mobile,0,0
1.97,64,429,2,1,0,tablet,1,0
156.58,39,1330,0,0,0,mobile,1,0
46.9,28,2106,3,0,1,mobile,1,0
131.26,50,1554,1,0,0,desktop,1,0
97.59,49,1232,4,0,1,mobile,0,0
50.36,38,1535,1,0,0,mobile,1,0
17.34,56,1868,2,0,0,mobile,1,0
11.9,37,2570,4,0,0,mobile,1,0
213.71,25,2629,0,0,0,mobile,0,0
300.71,59,1877,2,0,0,mobile,1,0
125.91,54,899,2,0,0,desktop,1,0
13.1,26,1107,1,0,0,mobile,0,0
61.71,42,2669,3,1,0,mobile,0,0
156.65,42,1068,3,0,0,mobile,0,0
181.6,50,1507,2,0,0,desktop,0,0
15.1,19,2958,4,0,1,mobile,1,0
0.0,36,1668,1,0,0,desktop,1,0
149.43,63,493,2,0,0,desktop,1,0
52.92,37,2547,4,0,0,mobile,1,0
35.24,59,605,1,0,0,mobile,1,0
1.56,58,948,2,0,1,mobile,0,0
93.26,59,294,0,0,1,mobile,1,0
228.58,46,1172,0,0,1,mobile,1,0
379.36,23,2019,2,0,1,desktop,1,0
100.09,34,172,3,0,1,desktop,0,0
86.7,42,1587,0,0,0,mobile,1,0
10.67,55,531,5,0,1,desktop,0,0
95.52,21,1144,1,0,0,desktop,1,0
57.36,47,1860,5,0,0,mobile,1,0
112.11,37,1761,2,0,0,mobile,0,0
59.07,20,2114,5,0,0,mobile,1,0
32.98,40,2189,2,0,0,mobile,1,0
11.97,68,2494,2,0,0,mobile,0,0
45.39,35,189,5,0,0,tablet,1,0
12.2,43,158,0,0,0,mobile,0,0
23.36,53,2718,4,0,0,desktop,0,0
524.28,25,1971,2,0,0,mobile,0,0
70.46,34,246,4,0,0,mobile,0,0
91.08,48,2904,1,0,1,desktop,1,0
248.21,54,2992,4,0,0,mobile,1,0
650.29,62,2796,3,0,1,desktop,1,0
104.88,50,2378,6,0,0,mobile,0,0
200.86,44,2560,1,0,0,tablet,0,0
47.51,62,850,2,0,0,mobile,1,0
43.79,21,1811,1,0,0,mobile,1,0
61.84,39,1095,1,0,1,desktop,0,0
133.95,43,1337,3,1,0,desktop,0,0
137.56,49,2127,3,0,1,mobile,0,0
45.44,41,169,1,0,0,tablet,0,0
17.16,63,2858,2,1,0,desktop,0,0
120.09,52,2228,3,0,0,mobile,1,0
16.48,54,1652,5,0,0,mobile,0,0
103.67,49,2308,0,0,1,mobile,0,0
141.87,24,1510,1,0,0,mobile,1,0
144.72,50,1796,2,0,0,mobile,1,0
168.03,48,2345,5,0,0,desktop,1,0
247.5,29,620,2,0,0,desktop,0,0
83.17,28,2903,1,0,0,mobile,1,0
157.23,41,2408,3,0,0,mobile,1,0
115.85,25,2165,1,0,0,tablet,0,0
24.79,49,357,0,0,1,mobile,0,0
3.12,55,2487,2,0,0,mobile,0,0
40.18,39,1678,2,0,0,desktop,1,0
70.23,51,1212,2,0,0,desktop,1,0
115.2,36,1305,1,0,0,tablet,0,0
227.62,69,1535,2,0,0,tablet,0,0
26.22,37,1490,3,0,0,tablet,1,0
16.1,31,1964,4,0,0,mobile,1,0
397.19,50,1362,1,0,0,mobile,0,0
13.72,27,2570,0,0,0,mobile,1,0
78.12,33,199,3,0,0,mobile,0,0
105.7,21,1788,2,1,0,mobile,1,0
93.54,44,1074,1,1,1,mobile,1,1
10.8,45,1166,1,0,0,mobile,1,0
7.05,60,1807,0,0,0,mobile,1,0
13.38,33,1538,3,0,0,mobile,0,0
105.71,69,2718,4,0,1,mobile,1,0
94.32,50,31,2,0,1,desktop,1,1
31.95,65,2381,2,0,0,desktop,1,0
121.86,36,660,2,0,0,tablet,0,0
205.82,38,2225,4,0,0,mobile,1,0
5.1,39,2418,3,0,0,mobile,0,0
82.73,26,547,2,0,0,mobile,0,0
140.28,26,2583,1,0,0,desktop,0,0
34.89,26,1130,0,0,0,desktop,0,0
44.14,44,2145,1,0,0,mobile,1,0
114.12,34,2278,2,0,0,desktop,0,0
273.86,61,2275,2,1,0,mobile,0,0
199.24,62,371,3,0,0,mobile,1,0
105.0,25,1124,1,0,0,desktop,1,0
157.22,33,1469,0,0,0,mobile,1,0
54.46,35,1492,1,0,0,mobile,0,0
122.92,50,2103,3,0,0,mobile,0,0
75.32,18,2472,4,0,1,desktop,1,0
25.28,29,2363,0,1,0,mobile,0,0
145.17,23,1152,3,0,0,mobile,0,0
97.56,58,2080,8,0,0,tablet,1,0
53.3,22,93,1,0,0,mobile,1,0
290.75,33,2567,1,0,0,mobile,1,0
2.54,35,1282,1,0,0,mobile,1,0
45.54,66,2901,1,1,0,desktop,1,0
7.03,35,1926,1,0,0,mobile,0,0
174.56,18,1244,6,0,0,desktop,0,0
145.32,36,2800,2,0,0,tablet,0,0
48.3,25,1572,3,0,0,desktop,1,0
135.12,20,416,3,0,0,mobile,1,0
60.49,42,2605,5,0,0,desktop,1,0
169.4,22,2414,2,0,0,desktop,0,0
72.66,57,1545,1,0,0,mobile,0,0
63.78,36,2647,1,0,0,mobile,1,0
327.51,35,2379,2,0,0,desktop,1,0
34.66,67,689,2,0,0,mobile,0,0
15.4,48,1666,1,0,0,mobile,1,0
105.41,50,2059,0,0,0,desktop,0,0
418.1,64,2866,0,0,0,desktop,0,0
56.95,35,1531,1,0,0,mobile,0,0
7.69,56,419,2,0,0,mobile,1,0
49.74,33,1146,0,0,0,desktop,1,0
84.61,33,911,2,0,0,desktop,1,0
21.2,64,1355,1,0,0,tablet,0,0
128.79,55,1567,1,0,1,desktop,1,0
731.59,58,2396,2,0,0,desktop,0,0
72.12,24,412,3,0,1,tablet,0,0
52.57,31,1248,3,0,0,mobile,0,0
61.44,60,153,0,0,0,mobile,1,0
14.68,65,1236,4,0,0,mobile,1,0
257.75,42,92,2,0,1,mobile,0,0
64.3,49,331,3,0,0,mobile,0,0
58.78,55,1665,2,0,0,mobile,1,0
129.35,39,955,3,0,0,desktop,0,0
70.01,33,2602,3,0,0,desktop,1,0
125.37,69,2978,0,0,0,mobile,1,0
7.61,46,1252,0,0,0,mobile,1,0
201.66,33,194,1,0,0,mobile,1,0
338.62,29,530,3,0,1,desktop,1,1
125.56,34,2893,2,0,1,mobile,0,0
370.98,54,1267,3,0,1,tablet,0,0
19.7,44,1474,0,0,1,mobile,0,0
77.88,42,639,4,0,0,mobile,1,0
110.5,30,1611,1,0,1,mobile,1,0
104.6,25,1598,1,0,0,mobile,0,0
61.59,22,2526,5,0,1,desktop,1,0
49.51,29,2528,4,0,0,tablet,0,0
16.27,58,2336,0,0,0,mobile,1,0
59.66,20,698,2,0,0,desktop,0,0
21.3,52,2046,3,0,0,mobile,1,0
159.08,50,1702,1,0,1,mobile,0,0
28.11,39,2743,1,0,0,desktop,1,0
7.24,67,540,3,0,0,mobile,0,0
96.45,61,330,3,1,0,mobile,0,0
108.53,26,470,2,0,0,mobile,1,0
246.61,58,2897,0,0,0,mobile,1,0
103.24,35,534,3,0,0,mobile,1,0
50.86,67,1963,0,0,0,desktop,1,0
194.95,46,467,1,0,0,mobile,1,0
93.26,56,2468,4,0,1,mobile,1,0
9.91,44,762,2,0,0,mobile,1,0
100.12,53,1006,3,1,0,mobile,1,0
286.34,62,891,0,0,1,desktop,1,0
60.56,34,2356,1,1,1,tablet,1,0
42.17,51,1956,3,0,1,tablet,1,0
